02/12/09,0544,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0545,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0546,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0547,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0548,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0549,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0550,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0551,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0552,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0553,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0554,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0555,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0556,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0557,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0558,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0559,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0600,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0601,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0602,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0603,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0604,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0605,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0606,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0607,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0608,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0609,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0610,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0611,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0612,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0613,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0614,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0615,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0616,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0617,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0618,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0619,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0620,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0621,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0622,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0623,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0624,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0625,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0626,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0627,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0628,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0629,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0630,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0631,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0632,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0633,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0634,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0635,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0636,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0637,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0638,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0639,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0640,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0641,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0642,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0643,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0644,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0645,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0646,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0647,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0648,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0649,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0650,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0651,WallStreetRollingDaily,10473.0,10476.0
02/12/09,0652,WallStreetRollingDaily,10473.0,10476.0
